author,author_id,date,rating,rating_text,text,title,url,variation,verified,vine,asin
Amazon Customer,/gp/profile/amzn1.account.AGGFRZMNBCSODPGKHEQ4LS7KSVIQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 15, 2016",1.0,1.0 out of 5 stars,I ordered a car seat cover and received a tracfone.,One Star,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_34?ie=UTF8&pageNumber=34,N/A,1,0,B0183BZDQI
tessa dotson,/gp/profile/amzn1.account.AG43DTKABN7OIWQTQSMKTZNFFWAQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 29, 2016",5.0,5.0 out of 5 stars,"I've only used this as a nursing cover so far, but I love it! The material is soft and stretchy and the price is better than many similar products. Highly recommend!",Quality product!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_34?ie=UTF8&pageNumber=34,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AFPW7QUCSM5YTYZBQTF6NBHFMAGA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 25, 2016",5.0,5.0 out of 5 stars,Absolutely love it!,Yes!  Must have!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_34?ie=UTF8&pageNumber=34,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AGMOPZ64PWB4KDNPIE7KCD6UVHXA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 14, 2016",5.0,5.0 out of 5 stars,This car seat cover is awesome! So liberating to not have to drape swaddled over.  It's so cute too! So cleverly made!,Love this!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_34?ie=UTF8&pageNumber=34,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AETEGXDI2UALYRHMF5YV2DG57BYQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 19, 2016",5.0,5.0 out of 5 stars,This product was amazing!!! Love all the uses I get from it. It's easy to use and to to take anywhere! Plus it doesn't take a lot space!!,Totally worth it!!!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_34?ie=UTF8&pageNumber=34,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AFXUH6UIBEBVGSLY3LSB3YLONOEQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 28, 2016",5.0,5.0 out of 5 stars,Looks Great! really soft fabric!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Shannon,/gp/profile/amzn1.account.AETPP7MZDIINSYFMIWKPNDNBYCFA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 21, 2016",5.0,5.0 out of 5 stars,Perfect and so easy to use and store!! My new favorite item!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Christopher,/gp/profile/amzn1.account.AEVJSH6HZB5OS2PGY647FDBETMKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 27, 2016",5.0,5.0 out of 5 stars,Works great!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AGUUTYWLEG434EG6WJPTKIS6TEEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 11, 2016",4.0,4.0 out of 5 stars,Very functional -- definitely a must have!,Four Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Kama,/gp/profile/amzn1.account.AGZSNRDGXKJTJ5SKZRNACQB6SVPQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 19, 2016",5.0,5.0 out of 5 stars,"Easy to carry, not bulky. Super cute!",Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
CourtMac,/gp/profile/amzn1.account.AHZCCVYWFPTU2VRIKJJDV3KBIICA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 25, 2016",5.0,5.0 out of 5 stars,Great quality and works great!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Carissa Shaw,/gp/profile/amzn1.account.AF4TVDZ4CEJ4MUIZ5BIY4RQOOQXA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 4, 2016",5.0,5.0 out of 5 stars,Cute cover and great customer service!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Elizabeth,/gp/profile/amzn1.account.AGGJ6RPVCTBSCZEF7MNR2534ODKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 2, 2016",5.0,5.0 out of 5 stars,Love! I wish I had this with the last two. It doesn't blow off with the wind which is great in windy Oklahoma! Cover stays in well and is very soft and stretchy. Super excited about this cover and hope to see more colors and designs so I can expand my scart/cover collection. :),LOVE. Where was this 5 years ago??,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AHIIWXFY5L7V2WC66OFA4XSLXSGA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 11, 2016",5.0,5.0 out of 5 stars,5 stars,Car seat cover,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Sonja F,/gp/profile/amzn1.account.AHIAZCNP7B4DLYR3PRU7GSXQPGNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 15, 2016",5.0,5.0 out of 5 stars,Best purchase !,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AHQGAJANESMAEF52DKEMIPVFF6UA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 17, 2016",5.0,5.0 out of 5 stars,Love it!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Elizabeth Lucatero,/gp/profile/amzn1.account.AHGECHAGM3Q3PYM4ZHY733FKQPOA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 5, 2016",5.0,5.0 out of 5 stars,This canopy is amazing. Wish I would of gotten it before baby was born.,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Asheritah,/gp/profile/amzn1.account.AGWIQYC7WB5D3LZ6RTM25JDYEYOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 19, 2016",5.0,5.0 out of 5 stars,"This is exactly what I needed and I didn't even know it! I get complimented on the cover all the time, and I love that it's so versatile. I use it mainly as a car seat cover, but it's a handy nursing cover, too! Plus, the design is trendy and the material is lightweight and doesn't take up much bulk when we're traveling. I would order one of these for every new mom.",and I love that it's so versatile,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AGMP56BEIIQAHMKD6QSAZ2DBHNHA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 25, 2016",5.0,5.0 out of 5 stars,"Very soft, stretchy fabric",Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Lisa,/gp/profile/amzn1.account.AGOSRX7SMG4MOTX3TTFOWIG5RGZQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 29, 2016",5.0,5.0 out of 5 stars,Absolutely love. Perfect!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45,N/A,1,0,B0183BZDQI
TxMomOf4,/gp/profile/amzn1.account.AEAWZX4YU27GIOCGGL6TNGJH5UOA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 28, 2016",5.0,5.0 out of 5 stars,"Love love love! The fabric is stretchy, soft, and breathable. I am using it as a car seat cover. I love that it doesn't blow open with the wind like other car seat canopies. The pattern matches my diaper bag.  I definitely recommend this for the warmer months. Fast shipping and wonderful customer service.",Functional and fashionable.,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Meggied,/gp/profile/amzn1.account.AEPV7Y5SGYDYW77PHWKCVJQWB6VQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on February 17, 2016",5.0,5.0 out of 5 stars,"Wow! Soft, stretch, fun and versatile!!",fun and versatile,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AGLYHGPC5FVN2BN42MN47TGPLOVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on May 1, 2016",5.0,5.0 out of 5 stars,Lovely cover. Meet all my expectations.,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Clint Young,/gp/profile/amzn1.account.AFKWY57HEM5GZPFXB5W76YYMKWKA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 6, 2016",5.0,5.0 out of 5 stars,Great product!!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
G. A. Paredes,/gp/profile/amzn1.account.AFAK7YPM3W4BDZNTHX2IUFJRIAQQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 27, 2016",5.0,5.0 out of 5 stars,Love! So easy to nurse in public now!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_44?ie=UTF8&pageNumber=44,N/A,1,0,B0183BZDQI
Michele Dorojinski,/gp/profile/amzn1.account.AFXFPMRZSUFQSCMXHLYWWNFF4MGQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 9, 2016",5.0,5.0 out of 5 stars,"Based on the picture, I was worried it could be too tight to be convenient, but it's perfect! The material is stretchy and loose where needed! It's chic, classy and functional! Great product to shield my baby from wind and germs.",Stretchy and chic!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
deb shoemaker,/gp/profile/amzn1.account.AGHNRFUMJ4LFERHWSGFWFFXFX5IA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 14, 2016",5.0,5.0 out of 5 stars,We love this . We received this very fast and the fabric is so soft and fits over the car seat. Great for nursing moms you can not see thru the material that  is what my daughter was afraid of .,We love this. We received this very fast and the ...,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Zohara L. Cohen,/gp/profile/amzn1.account.AHCZ2XWQHGOLM55NKOHYJJIRL4RQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 13, 2016",5.0,5.0 out of 5 stars,Soft and strethy. Easy to use.,Easy to use,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Sarah K.,/gp/profile/amzn1.account.AG2BB222CIS37VH42KWP67XNBF7Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 28, 2016",5.0,5.0 out of 5 stars,"Seems like a great product! I haven't been able to use it yet since my baby isn't here yet (a few more weeks!) but so far I have been impressed with the fabric, price, and quality. Will try to make a better review once I get to test it out.",Love this nursing cover!,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Melissa M,/gp/profile/amzn1.account.AGRMZYGFJYMOF77WXDDSWBLQFV3Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 20, 2016",5.0,5.0 out of 5 stars,Used this cover on a recent trip to NM where I had to pump in odd places such as an airplane or a car.  It is a great material and gave full coverage.  Would recommend to any nursing mom.,It is a great material and gave full coverage,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AFW7ASQCWHAPSK5PEZBDSDB6UGVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 25, 2016",5.0,5.0 out of 5 stars,"I love that it is lightweight yet keeps the wind, cool weather or sun off my baby.  It's super easy to use and I like the versatility of it as well.",So versatile..a must have for baby gear,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Amazon Customer,/gp/profile/amzn1.account.AEB7SQWDD32SJNR46U5M465CAKEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 7, 2016",5.0,5.0 out of 5 stars,The cover is super soft and very comfortable. Probably would use it more for the car seat cover than a breast feeding cover though. I would definitely buy this item again.,The cover is super soft and very comfortable,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Sherika,/gp/profile/amzn1.account.AEF3LD35RIKHCEVHR7L6IQICZ52A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 24, 2016",5.0,5.0 out of 5 stars,I love it.. It fits perfectly over the maxi cosi car seat I purchased.. Very happy customer,Very happy customer,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Tina,/gp/profile/amzn1.account.AFL44RTUJ37YTTXXNWHF5VLWTTEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 24, 2016",5.0,5.0 out of 5 stars,Love love love this car seat cover!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Rayray,/gp/profile/amzn1.account.AEGA3ULSLIWJYZPQVEL6EXPHQSHQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 17, 2016",2.0,2.0 out of 5 stars,Very cute and a great looking product but after washing just once had several tiny holes all over it.,Cheap material,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_28?ie=UTF8&pageNumber=28,N/A,1,0,B0183BZDQI
Christa,/gp/profile/amzn1.account.AGTQDVODNI6YBH3MX3QYITRQYUVQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on July 12, 2016",5.0,5.0 out of 5 stars,It's exactly what I was looking for!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
TNLC,/gp/profile/amzn1.account.AFEJUDMIH6IA6RZLKAJJMATV4OOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on March 5, 2016",5.0,5.0 out of 5 stars,Excited to use mine!,Happy buyer,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Jeffrey,/gp/profile/amzn1.account.AFX4UVFTQ5ZACABP3NWU4B5IEO5Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 8, 2016",5.0,5.0 out of 5 stars,Woked great for our Chicco Keyfit car seat!  Great material too!,Perfect,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Traveler80,/gp/profile/amzn1.account.AHAPNFNOTJSQATCIWSCEJNLPMHMA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 2, 2016",5.0,5.0 out of 5 stars,I haven't used this yet but it is very soft and you can use it for everything!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Momofone123111,/gp/profile/amzn1.account.AFZKIENWQCA5LZYEEFKCUA2KQVSA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on January 29, 2016",5.0,5.0 out of 5 stars,This is the best nursing cover I've ever used. Much better price than competitors too!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Pam Weimer,/gp/profile/amzn1.account.AHAVOFOSM5I6C2V76NTUW6UZZ7WQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on November 26, 2016",5.0,5.0 out of 5 stars,Received timely and we love the product.,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
sansandoll,/gp/profile/amzn1.account.AHYZ7DKK5P37UI3QP62KGDXOISJA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on June 11, 2016",5.0,5.0 out of 5 stars,Item arrived on time and was exactly as expected.  Very cute,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
brianna,/gp/profile/amzn1.account.AEGHVNTIGKSOQQ5CX2REEDNGWMSA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on October 25, 2016",5.0,5.0 out of 5 stars,"Love the pattern, weight and style! Price was also right on too!",Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
lotus,/gp/profile/amzn1.account.AFWLN2JANXY7GUAGZZCYAQF2RYOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"on September 10, 2016",4.0,4.0 out of 5 stars,"Looks cheap, but I like it.",but I like it.,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Nicole LuQuire,/gp/profile/amzn1.account.AGG3TRHFCAHXD43NMG7OIQ5VTWNA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 25, 2016",5.0,5.0 out of 5 stars,Very pleased with my cover!,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_37?ie=UTF8&pageNumber=37,N/A,1,0,B0183BZDQI
Christina,/gp/profile/amzn1.account.AGYK3DIKJVQM5RFCTUS5DIPCOBVA/ref=cm_cr_arp_d_pdp?ie=UTF8,"on August 24, 2016",5.0,5.0 out of 5 stars,Perfect,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_41?ie=UTF8&pageNumber=41,N/A,1,0,B0183BZDQI
Yelena,/gp/profile/amzn1.account.AH3JH75L6OVDHLK5FELERG6FW42A/ref=cm_cr_arp_d_pdp?ie=UTF8,"on April 11, 2016",5.0,5.0 out of 5 stars,Love this product. I actually used to both ways.  Feeding the baby and covering car seat,Five Stars,https://www.amazon.com/Nursing-Multi-Use-Stretchy-Copper-Pearl/product-reviews/B0183BZDQI/ref=cm_cr_dp_d_show_all_btm_41?ie=UTF8&pageNumber=41,N/A,1,0,B0183BZDQI
